tick;SH;HH;NI;HB;NW;HE;RP;BW;BY;SL;BE;BB;MV;SN;ST;TH
790;4,29261E-05;4,12734E-05;4,11558E-05;4,10969E-05;4,09072E-05;3,96754E-05;3,99694E-05;4,01462E-05;4,10155E-05;4,02057E-05;4,54336E-05;4,54336E-05;4,59052E-05;4,29133E-05;4,49668E-05;4,12055E-05
791;4,29261E-05;4,12734E-05;4,11558E-05;4,10969E-05;4,09072E-05;3,96754E-05;3,99694E-05;4,01462E-05;4,10155E-05;4,02057E-05;4,54336E-05;4,54336E-05;4,59052E-05;4,29133E-05;4,49668E-05;4,12055E-05
792;5,18253E-05;4,98292E-05;4,96872E-05;4,96161E-05;4,9387E-05;4,78992E-05;4,82543E-05;4,84679E-05;4,95177E-05;4,85397E-05;5,48537E-05;5,48537E-05;5,54232E-05;5,18098E-05;5,42899E-05;4,97473E-05
793;5,18253E-05;4,98292E-05;4,96872E-05;4,96161E-05;4,9387E-05;4,78992E-05;4,82543E-05;4,84679E-05;4,95177E-05;4,85397E-05;5,48537E-05;5,48537E-05;5,54232E-05;5,18098E-05;5,42899E-05;4,97473E-05
794;5,18253E-05;4,98292E-05;4,96872E-05;4,96161E-05;4,9387E-05;4,78992E-05;4,82543E-05;4,84679E-05;4,95177E-05;4,85397E-05;5,48537E-05;5,48537E-05;5,54232E-05;5,18098E-05;5,42899E-05;4,97473E-05
795;5,18253E-05;4,98292E-05;4,96872E-05;4,96161E-05;4,9387E-05;4,78992E-05;4,82543E-05;4,84679E-05;4,95177E-05;4,85397E-05;5,48537E-05;5,48537E-05;5,54232E-05;5,18098E-05;5,42899E-05;4,97473E-05
796;5,16127E-05;4,96248E-05;4,94834E-05;4,94126E-05;4,91844E-05;4,77028E-05;4,80564E-05;4,82691E-05;4,93146E-05;4,83406E-05;5,46287E-05;5,46287E-05;5,51958E-05;5,15972E-05;5,40672E-05;4,95432E-05
797;5,16127E-05;4,96248E-05;4,94834E-05;4,94126E-05;4,91844E-05;4,77028E-05;4,80564E-05;4,82691E-05;4,93146E-05;4,83406E-05;5,46287E-05;5,46287E-05;5,51958E-05;5,15972E-05;5,40672E-05;4,95432E-05
798;5,16127E-05;4,96248E-05;4,94834E-05;4,94126E-05;4,91844E-05;4,77028E-05;4,80564E-05;4,82691E-05;4,93146E-05;4,83406E-05;5,46287E-05;5,46287E-05;5,51958E-05;5,15972E-05;5,40672E-05;4,95432E-05
799;5,16127E-05;4,96248E-05;4,94834E-05;4,94126E-05;4,91844E-05;4,77028E-05;4,80564E-05;4,82691E-05;4,93146E-05;4,83406E-05;5,46287E-05;5,46287E-05;5,51958E-05;5,15972E-05;5,40672E-05;4,95432E-05
800;4,96658E-05;4,7753E-05;4,76169E-05;4,75488E-05;4,73292E-05;4,59036E-05;4,62438E-05;4,64485E-05;4,74545E-05;4,65173E-05;5,25678E-05;5,25678E-05;5,31135E-05;4,96509E-05;5,20275E-05;4,76745E-05
801;4,96658E-05;4,7753E-05;4,76169E-05;4,75488E-05;4,73292E-05;4,59036E-05;4,62438E-05;4,64485E-05;4,74545E-05;4,65173E-05;5,25678E-05;5,25678E-05;5,31135E-05;4,96509E-05;5,20275E-05;4,76745E-05
802;4,96658E-05;4,7753E-05;4,76169E-05;4,75488E-05;4,73292E-05;4,59036E-05;4,62438E-05;4,64485E-05;4,74545E-05;4,65173E-05;5,25678E-05;5,25678E-05;5,31135E-05;4,96509E-05;5,20275E-05;4,76745E-05
803;4,96658E-05;4,7753E-05;4,76169E-05;4,75488E-05;4,73292E-05;4,59036E-05;4,62438E-05;4,64485E-05;4,74545E-05;4,65173E-05;5,25678E-05;5,25678E-05;5,31135E-05;4,96509E-05;5,20275E-05;4,76745E-05
804;4,72155E-05;4,53973E-05;4,52679E-05;4,52032E-05;4,49945E-05;4,36393E-05;4,39627E-05;4,41573E-05;4,51135E-05;4,42227E-05;4,99741E-05;4,99741E-05;5,04929E-05;4,72014E-05;4,94606E-05;4,53226E-05
805;4,72155E-05;4,53973E-05;4,52679E-05;4,52032E-05;4,49945E-05;4,36393E-05;4,39627E-05;4,41573E-05;4,51135E-05;4,42227E-05;4,99741E-05;4,99741E-05;5,04929E-05;4,72014E-05;4,94606E-05;4,53226E-05
806;4,72155E-05;4,53973E-05;4,52679E-05;4,52032E-05;4,49945E-05;4,36393E-05;4,39627E-05;4,41573E-05;4,51135E-05;4,42227E-05;4,99741E-05;4,99741E-05;5,04929E-05;4,72014E-05;4,94606E-05;4,53226E-05
807;4,72155E-05;4,53973E-05;4,52679E-05;4,52032E-05;4,49945E-05;4,36393E-05;4,39627E-05;4,41573E-05;4,51135E-05;4,42227E-05;4,99741E-05;4,99741E-05;5,04929E-05;4,72014E-05;4,94606E-05;4,53226E-05
808;4,45842E-05;4,28675E-05;4,27454E-05;4,26842E-05;4,24872E-05;4,12076E-05;4,1513E-05;4,16967E-05;4,25996E-05;4,17585E-05;4,71888E-05;4,71888E-05;4,76786E-05;4,45709E-05;4,67039E-05;4,2797E-05
809;4,45842E-05;4,28675E-05;4,27454E-05;4,26842E-05;4,24872E-05;4,12076E-05;4,1513E-05;4,16967E-05;4,25996E-05;4,17585E-05;4,71888E-05;4,71888E-05;4,76786E-05;4,45709E-05;4,67039E-05;4,2797E-05
810;4,45842E-05;4,28675E-05;4,27454E-05;4,26842E-05;4,24872E-05;4,12076E-05;4,1513E-05;4,16967E-05;4,25996E-05;4,17585E-05;4,71888E-05;4,71888E-05;4,76786E-05;4,45709E-05;4,67039E-05;4,2797E-05
811;4,45842E-05;4,28675E-05;4,27454E-05;4,26842E-05;4,24872E-05;4,12076E-05;4,1513E-05;4,16967E-05;4,25996E-05;4,17585E-05;4,71888E-05;4,71888E-05;4,76786E-05;4,45709E-05;4,67039E-05;4,2797E-05
812;4,38142E-05;4,21271E-05;4,20071E-05;4,1947E-05;4,17534E-05;4,0496E-05;4,07961E-05;4,09767E-05;4,18639E-05;4,10373E-05;4,63737E-05;4,63737E-05;4,6855E-05;4,38011E-05;4,58972E-05;4,20579E-05
813;4,38142E-05;4,21271E-05;4,20071E-05;4,1947E-05;4,17534E-05;4,0496E-05;4,07961E-05;4,09767E-05;4,18639E-05;4,10373E-05;4,63737E-05;4,63737E-05;4,6855E-05;4,38011E-05;4,58972E-05;4,20579E-05
814;4,38142E-05;4,21271E-05;4,20071E-05;4,1947E-05;4,17534E-05;4,0496E-05;4,07961E-05;4,09767E-05;4,18639E-05;4,10373E-05;4,63737E-05;4,63737E-05;4,6855E-05;4,38011E-05;4,58972E-05;4,20579E-05
815;4,38142E-05;4,21271E-05;4,20071E-05;4,1947E-05;4,17534E-05;4,0496E-05;4,07961E-05;4,09767E-05;4,18639E-05;4,10373E-05;4,63737E-05;4,63737E-05;4,6855E-05;4,38011E-05;4,58972E-05;4,20579E-05
816;4,25627E-05;4,09239E-05;4,08073E-05;4,0749E-05;4,05609E-05;3,93395E-05;3,9631E-05;3,98064E-05;4,06682E-05;3,98653E-05;4,50489E-05;4,50489E-05;4,55164E-05;4,25499E-05;4,45861E-05;4,08567E-05
817;4,25627E-05;4,09239E-05;4,08073E-05;4,0749E-05;4,05609E-05;3,93395E-05;3,9631E-05;3,98064E-05;4,06682E-05;3,98653E-05;4,50489E-05;4,50489E-05;4,55164E-05;4,25499E-05;4,45861E-05;4,08567E-05
818;4,25627E-05;4,09239E-05;4,08073E-05;4,0749E-05;4,05609E-05;3,93395E-05;3,9631E-05;3,98064E-05;4,06682E-05;3,98653E-05;4,50489E-05;4,50489E-05;4,55164E-05;4,25499E-05;4,45861E-05;4,08567E-05
819;4,25627E-05;4,09239E-05;4,08073E-05;4,0749E-05;4,05609E-05;3,93395E-05;3,9631E-05;3,98064E-05;4,06682E-05;3,98653E-05;4,50489E-05;4,50489E-05;4,55164E-05;4,25499E-05;4,45861E-05;4,08567E-05
820;4,24023E-05;4,07698E-05;4,06536E-05;4,05955E-05;4,04081E-05;3,91913E-05;3,94817E-05;3,96564E-05;4,0515E-05;3,97152E-05;4,48792E-05;4,48792E-05;4,5345E-05;4,23896E-05;4,44181E-05;4,07028E-05
821;4,24023E-05;4,07698E-05;4,06536E-05;4,05955E-05;4,04081E-05;3,91913E-05;3,94817E-05;3,96564E-05;4,0515E-05;3,97152E-05;4,48792E-05;4,48792E-05;4,5345E-05;4,23896E-05;4,44181E-05;4,07028E-05
822;4,24023E-05;4,07698E-05;4,06536E-05;4,05955E-05;4,04081E-05;3,91913E-05;3,94817E-05;3,96564E-05;4,0515E-05;3,97152E-05;4,48792E-05;4,48792E-05;4,5345E-05;4,23896E-05;4,44181E-05;4,07028E-05
823;4,24023E-05;4,07698E-05;4,06536E-05;4,05955E-05;4,04081E-05;3,91913E-05;3,94817E-05;3,96564E-05;4,0515E-05;3,97152E-05;4,48792E-05;4,48792E-05;4,5345E-05;4,23896E-05;4,44181E-05;4,07028E-05
824;4,1504E-05;3,99061E-05;3,97925E-05;3,97356E-05;3,95522E-05;3,83612E-05;3,86454E-05;3,88164E-05;3,96568E-05;3,88739E-05;4,39283E-05;4,39283E-05;4,43842E-05;4,14916E-05;4,3477E-05;3,98406E-05
825;4,1504E-05;3,99061E-05;3,97925E-05;3,97356E-05;3,95522E-05;3,83612E-05;3,86454E-05;3,88164E-05;3,96568E-05;3,88739E-05;4,39283E-05;4,39283E-05;4,43842E-05;4,14916E-05;4,3477E-05;3,98406E-05
826;4,1504E-05;3,99061E-05;3,97925E-05;3,97356E-05;3,95522E-05;3,83612E-05;3,86454E-05;3,88164E-05;3,96568E-05;3,88739E-05;4,39283E-05;4,39283E-05;4,43842E-05;4,14916E-05;4,3477E-05;3,98406E-05
827;4,1504E-05;3,99061E-05;3,97925E-05;3,97356E-05;3,95522E-05;3,83612E-05;3,86454E-05;3,88164E-05;3,96568E-05;3,88739E-05;4,39283E-05;4,39283E-05;4,43842E-05;4,14916E-05;4,3477E-05;3,98406E-05
828;4,15789E-05;3,99781E-05;3,98643E-05;3,98073E-05;3,96235E-05;3,84304E-05;3,87152E-05;3,88865E-05;3,97284E-05;3,89441E-05;4,40076E-05;4,40076E-05;4,44643E-05;4,15665E-05;4,35555E-05;3,99125E-05
829;4,15789E-05;3,99781E-05;3,98643E-05;3,98073E-05;3,96235E-05;3,84304E-05;3,87152E-05;3,88865E-05;3,97284E-05;3,89441E-05;4,40076E-05;4,40076E-05;4,44643E-05;4,15665E-05;4,35555E-05;3,99125E-05
830;4,15789E-05;3,99781E-05;3,98643E-05;3,98073E-05;3,96235E-05;3,84304E-05;3,87152E-05;3,88865E-05;3,97284E-05;3,89441E-05;4,40076E-05;4,40076E-05;4,44643E-05;4,15665E-05;4,35555E-05;3,99125E-05
831;4,15789E-05;3,99781E-05;3,98643E-05;3,98073E-05;3,96235E-05;3,84304E-05;3,87152E-05;3,88865E-05;3,97284E-05;3,89441E-05;4,40076E-05;4,40076E-05;4,44643E-05;4,15665E-05;4,35555E-05;3,99125E-05
832;4,21027E-05;4,04817E-05;4,03664E-05;4,03087E-05;4,01226E-05;3,89145E-05;3,92028E-05;3,93763E-05;4,02288E-05;3,94346E-05;4,45621E-05;4,45621E-05;4,50245E-05;4,20901E-05;4,41042E-05;4,04152E-05
833;4,21027E-05;4,04817E-05;4,03664E-05;4,03087E-05;4,01226E-05;3,89145E-05;3,92028E-05;3,93763E-05;4,02288E-05;3,94346E-05;4,45621E-05;4,45621E-05;4,50245E-05;4,20901E-05;4,41042E-05;4,04152E-05
834;4,21027E-05;4,04817E-05;4,03664E-05;4,03087E-05;4,01226E-05;3,89145E-05;3,92028E-05;3,93763E-05;4,02288E-05;3,94346E-05;4,45621E-05;4,45621E-05;4,50245E-05;4,20901E-05;4,41042E-05;4,04152E-05
835;4,21027E-05;4,04817E-05;4,03664E-05;4,03087E-05;4,01226E-05;3,89145E-05;3,92028E-05;3,93763E-05;4,02288E-05;3,94346E-05;4,45621E-05;4,45621E-05;4,50245E-05;4,20901E-05;4,41042E-05;4,04152E-05
836;4,28844E-05;4,12332E-05;4,11157E-05;4,10569E-05;4,08674E-05;3,96368E-05;3,99305E-05;4,01072E-05;4,09755E-05;4,01666E-05;4,53894E-05;4,53894E-05;4,58605E-05;4,28715E-05;4,49231E-05;4,11654E-05
837;4,28844E-05;4,12332E-05;4,11157E-05;4,10569E-05;4,08674E-05;3,96368E-05;3,99305E-05;4,01072E-05;4,09755E-05;4,01666E-05;4,53894E-05;4,53894E-05;4,58605E-05;4,28715E-05;4,49231E-05;4,11654E-05
838;4,28844E-05;4,12332E-05;4,11157E-05;4,10569E-05;4,08674E-05;3,96368E-05;3,99305E-05;4,01072E-05;4,09755E-05;4,01666E-05;4,53894E-05;4,53894E-05;4,58605E-05;4,28715E-05;4,49231E-05;4,11654E-05
839;4,28844E-05;4,12332E-05;4,11157E-05;4,10569E-05;4,08674E-05;3,96368E-05;3,99305E-05;4,01072E-05;4,09755E-05;4,01666E-05;4,53894E-05;4,53894E-05;4,58605E-05;4,28715E-05;4,49231E-05;4,11654E-05
840;4,45856E-05;4,28688E-05;4,27466E-05;4,26855E-05;4,24884E-05;4,12089E-05;4,15142E-05;4,1698E-05;4,26009E-05;4,17597E-05;4,71902E-05;4,71902E-05;4,768E-05;4,45722E-05;4,67053E-05;4,27983E-05
841;4,45856E-05;4,28688E-05;4,27466E-05;4,26855E-05;4,24884E-05;4,12089E-05;4,15142E-05;4,1698E-05;4,26009E-05;4,17597E-05;4,71902E-05;4,71902E-05;4,768E-05;4,45722E-05;4,67053E-05;4,27983E-05
842;4,45856E-05;4,28688E-05;4,27466E-05;4,26855E-05;4,24884E-05;4,12089E-05;4,15142E-05;4,1698E-05;4,26009E-05;4,17597E-05;4,71902E-05;4,71902E-05;4,768E-05;4,45722E-05;4,67053E-05;4,27983E-05
843;4,45856E-05;4,28688E-05;4,27466E-05;4,26855E-05;4,24884E-05;4,12089E-05;4,15142E-05;4,1698E-05;4,26009E-05;4,17597E-05;4,71902E-05;4,71902E-05;4,768E-05;4,45722E-05;4,67053E-05;4,27983E-05
844;4,44455E-05;4,27341E-05;4,26123E-05;4,25514E-05;4,23549E-05;4,10794E-05;4,13838E-05;4,1567E-05;4,2467E-05;4,16285E-05;4,70419E-05;4,70419E-05;4,75302E-05;4,44322E-05;4,65586E-05;4,26638E-05
845;4,44455E-05;4,27341E-05;4,26123E-05;4,25514E-05;4,23549E-05;4,10794E-05;4,13838E-05;4,1567E-05;4,2467E-05;4,16285E-05;4,70419E-05;4,70419E-05;4,75302E-05;4,44322E-05;4,65586E-05;4,26638E-05
846;4,44455E-05;4,27341E-05;4,26123E-05;4,25514E-05;4,23549E-05;4,10794E-05;4,13838E-05;4,1567E-05;4,2467E-05;4,16285E-05;4,70419E-05;4,70419E-05;4,75302E-05;4,44322E-05;4,65586E-05;4,26638E-05
847;4,44455E-05;4,27341E-05;4,26123E-05;4,25514E-05;4,23549E-05;4,10794E-05;4,13838E-05;4,1567E-05;4,2467E-05;4,16285E-05;4,70419E-05;4,70419E-05;4,75302E-05;4,44322E-05;4,65586E-05;4,26638E-05
848;4,359E-05;4,19116E-05;4,17922E-05;4,17324E-05;4,15398E-05;4,02889E-05;4,05874E-05;4,0767E-05;4,16497E-05;4,08274E-05;4,61364E-05;4,61364E-05;4,66152E-05;4,35769E-05;4,56623E-05;4,18427E-05
849;4,359E-05;4,19116E-05;4,17922E-05;4,17324E-05;4,15398E-05;4,02889E-05;4,05874E-05;4,0767E-05;4,16497E-05;4,08274E-05;4,61364E-05;4,61364E-05;4,66152E-05;4,35769E-05;4,56623E-05;4,18427E-05
850;4,359E-05;4,19116E-05;4,17922E-05;4,17324E-05;4,15398E-05;4,02889E-05;4,05874E-05;4,0767E-05;4,16497E-05;4,08274E-05;4,61364E-05;4,61364E-05;4,66152E-05;4,35769E-05;4,56623E-05;4,18427E-05
851;4,359E-05;4,19116E-05;4,17922E-05;4,17324E-05;4,15398E-05;4,02889E-05;4,05874E-05;4,0767E-05;4,16497E-05;4,08274E-05;4,61364E-05;4,61364E-05;4,66152E-05;4,35769E-05;4,56623E-05;4,18427E-05
852;4,17708E-05;4,01626E-05;4,00482E-05;3,99909E-05;3,98063E-05;3,86077E-05;3,88938E-05;3,90659E-05;3,99117E-05;3,91237E-05;4,42107E-05;4,42107E-05;4,46695E-05;4,17583E-05;4,37565E-05;4,00966E-05
853;4,17708E-05;4,01626E-05;4,00482E-05;3,99909E-05;3,98063E-05;3,86077E-05;3,88938E-05;3,90659E-05;3,99117E-05;3,91237E-05;4,42107E-05;4,42107E-05;4,46695E-05;4,17583E-05;4,37565E-05;4,00966E-05
854;4,17708E-05;4,01626E-05;4,00482E-05;3,99909E-05;3,98063E-05;3,86077E-05;3,88938E-05;3,90659E-05;3,99117E-05;3,91237E-05;4,42107E-05;4,42107E-05;4,46695E-05;4,17583E-05;4,37565E-05;4,00966E-05
855;4,17708E-05;4,01626E-05;4,00482E-05;3,99909E-05;3,98063E-05;3,86077E-05;3,88938E-05;3,90659E-05;3,99117E-05;3,91237E-05;4,42107E-05;4,42107E-05;4,46695E-05;4,17583E-05;4,37565E-05;4,00966E-05
856;3,9975E-05;3,84361E-05;3,83266E-05;3,82718E-05;3,80952E-05;3,69482E-05;3,72219E-05;3,73866E-05;3,8196E-05;3,7442E-05;4,23098E-05;4,23098E-05;4,27488E-05;3,9963E-05;4,18751E-05;3,83729E-05
857;3,9975E-05;3,84361E-05;3,83266E-05;3,82718E-05;3,80952E-05;3,69482E-05;3,72219E-05;3,73866E-05;3,8196E-05;3,7442E-05;4,23098E-05;4,23098E-05;4,27488E-05;3,9963E-05;4,18751E-05;3,83729E-05
858;3,9975E-05;3,84361E-05;3,83266E-05;3,82718E-05;3,80952E-05;3,69482E-05;3,72219E-05;3,73866E-05;3,8196E-05;3,7442E-05;4,23098E-05;4,23098E-05;4,27488E-05;3,9963E-05;4,18751E-05;3,83729E-05
859;3,9975E-05;3,84361E-05;3,83266E-05;3,82718E-05;3,80952E-05;3,69482E-05;3,72219E-05;3,73866E-05;3,8196E-05;3,7442E-05;4,23098E-05;4,23098E-05;4,27488E-05;3,9963E-05;4,18751E-05;3,83729E-05
860;4,13777E-05;3,97846E-05;3,96713E-05;3,96146E-05;3,94317E-05;3,82444E-05;3,85278E-05;3,86983E-05;3,95361E-05;3,87556E-05;4,37945E-05;4,37945E-05;4,4249E-05;4,13653E-05;4,33446E-05;3,97192E-05
861;4,13777E-05;3,97846E-05;3,96713E-05;3,96146E-05;3,94317E-05;3,82444E-05;3,85278E-05;3,86983E-05;3,95361E-05;3,87556E-05;4,37945E-05;4,37945E-05;4,4249E-05;4,13653E-05;4,33446E-05;3,97192E-05
862;4,13777E-05;3,97846E-05;3,96713E-05;3,96146E-05;3,94317E-05;3,82444E-05;3,85278E-05;3,86983E-05;3,95361E-05;3,87556E-05;4,37945E-05;4,37945E-05;4,4249E-05;4,13653E-05;4,33446E-05;3,97192E-05
863;4,13777E-05;3,97846E-05;3,96713E-05;3,96146E-05;3,94317E-05;3,82444E-05;3,85278E-05;3,86983E-05;3,95361E-05;3,87556E-05;4,37945E-05;4,37945E-05;4,4249E-05;4,13653E-05;4,33446E-05;3,97192E-05
864;3,94693E-05;3,73943E-05;3,76588E-05;3,75285E-05;4,05537E-05;3,77331E-05;3,85765E-05;3,85387E-05;3,7508E-05;3,40207E-05;3,79111E-05;3,79111E-05;4,06788E-05;3,7451E-05;3,7948E-05;3,69214E-05
865;3,94693E-05;3,73943E-05;3,76588E-05;3,75285E-05;4,05537E-05;3,77331E-05;3,85765E-05;3,85387E-05;3,7508E-05;3,40207E-05;3,79111E-05;3,79111E-05;4,06788E-05;3,7451E-05;3,7948E-05;3,69214E-05
866;3,94693E-05;3,73943E-05;3,76588E-05;3,75285E-05;4,05537E-05;3,77331E-05;3,85765E-05;3,85387E-05;3,7508E-05;3,40207E-05;3,79111E-05;3,79111E-05;4,06788E-05;3,7451E-05;3,7948E-05;3,69214E-05
867;3,94693E-05;3,73943E-05;3,76588E-05;3,75285E-05;4,05537E-05;3,77331E-05;3,85765E-05;3,85387E-05;3,7508E-05;3,40207E-05;3,79111E-05;3,79111E-05;4,06788E-05;3,7451E-05;3,7948E-05;3,69214E-05
868;4,11068E-05;3,89456E-05;3,92211E-05;3,90853E-05;4,22364E-05;3,92985E-05;4,01769E-05;4,01375E-05;3,9064E-05;3,46684E-05;3,94839E-05;3,94839E-05;4,23666E-05;3,90046E-05;3,95223E-05;3,8453E-05
869;4,11068E-05;3,89456E-05;3,92211E-05;3,90853E-05;4,22364E-05;3,92985E-05;4,01769E-05;4,01375E-05;3,9064E-05;3,46684E-05;3,94839E-05;3,94839E-05;4,23666E-05;3,90046E-05;3,95223E-05;3,8453E-05
870;4,11068E-05;3,89456E-05;3,92211E-05;3,90853E-05;4,22364E-05;3,92985E-05;4,01769E-05;4,01375E-05;3,9064E-05;3,46684E-05;3,94839E-05;3,94839E-05;4,23666E-05;3,90046E-05;3,95223E-05;3,8453E-05
871;4,11068E-05;3,89456E-05;3,92211E-05;3,90853E-05;4,22364E-05;3,92985E-05;4,01769E-05;4,01375E-05;3,9064E-05;3,46684E-05;3,94839E-05;3,94839E-05;4,23666E-05;3,90046E-05;3,95223E-05;3,8453E-05
872;3,77711E-05;3,57856E-05;3,60387E-05;3,5914E-05;3,88088E-05;3,61098E-05;3,69168E-05;3,68806E-05;3,58944E-05;3,26373E-05;3,62802E-05;3,62802E-05;3,89284E-05;3,58399E-05;3,63154E-05;3,53331E-05
873;3,77711E-05;3,57856E-05;3,60387E-05;3,5914E-05;3,88088E-05;3,61098E-05;3,69168E-05;3,68806E-05;3,58944E-05;3,26373E-05;3,62802E-05;3,62802E-05;3,89284E-05;3,58399E-05;3,63154E-05;3,53331E-05
874;3,77711E-05;3,57856E-05;3,60387E-05;3,5914E-05;3,88088E-05;3,61098E-05;3,69168E-05;3,68806E-05;3,58944E-05;3,26373E-05;3,62802E-05;3,62802E-05;3,89284E-05;3,58399E-05;3,63154E-05;3,53331E-05
875;3,77711E-05;3,57856E-05;3,60387E-05;3,5914E-05;3,88088E-05;3,61098E-05;3,69168E-05;3,68806E-05;3,58944E-05;3,26373E-05;3,62802E-05;3,62802E-05;3,89284E-05;3,58399E-05;3,63154E-05;3,53331E-05
876;4,24448E-05;4,02131E-05;4,04976E-05;4,03574E-05;4,36112E-05;4,05775E-05;4,14846E-05;4,14439E-05;4,03354E-05;3,44871E-05;4,0769E-05;4,0769E-05;4,37457E-05;4,02741E-05;4,08086E-05;3,97045E-05
877;4,24448E-05;4,02131E-05;4,04976E-05;4,03574E-05;4,36112E-05;4,05775E-05;4,14846E-05;4,14439E-05;4,03354E-05;3,44871E-05;4,0769E-05;4,0769E-05;4,37457E-05;4,02741E-05;4,08086E-05;3,97045E-05
878;4,24448E-05;4,02131E-05;4,04976E-05;4,03574E-05;4,36112E-05;4,05775E-05;4,14846E-05;4,14439E-05;4,03354E-05;3,44871E-05;4,0769E-05;4,0769E-05;4,37457E-05;4,02741E-05;4,08086E-05;3,97045E-05
879;4,24448E-05;4,02131E-05;4,04976E-05;4,03574E-05;4,36112E-05;4,05775E-05;4,14846E-05;4,14439E-05;4,03354E-05;3,44871E-05;4,0769E-05;4,0769E-05;4,37457E-05;4,02741E-05;4,08086E-05;3,97045E-05
880;4,79682E-05;4,54454E-05;4,5767E-05;4,56085E-05;4,92866E-05;4,58574E-05;4,68827E-05;4,68367E-05;4,55836E-05;4,11038E-05;4,60738E-05;4,60738E-05;4,94387E-05;4,55143E-05;4,61186E-05;4,48704E-05
881;4,79682E-05;4,54454E-05;4,5767E-05;4,56085E-05;4,92866E-05;4,58574E-05;4,68827E-05;4,68367E-05;4,55836E-05;4,11038E-05;4,60738E-05;4,60738E-05;4,94387E-05;4,55143E-05;4,61186E-05;4,48704E-05
882;4,79682E-05;4,54454E-05;4,5767E-05;4,56085E-05;4,92866E-05;4,58574E-05;4,68827E-05;4,68367E-05;4,55836E-05;4,11038E-05;4,60738E-05;4,60738E-05;4,94387E-05;4,55143E-05;4,61186E-05;4,48704E-05
883;4,79682E-05;4,54454E-05;4,5767E-05;4,56085E-05;4,92866E-05;4,58574E-05;4,68827E-05;4,68367E-05;4,55836E-05;4,11038E-05;4,60738E-05;4,60738E-05;4,94387E-05;4,55143E-05;4,61186E-05;4,48704E-05
884;4,60183E-05;4,35982E-05;4,39068E-05;4,37547E-05;4,7283E-05;4,39934E-05;4,4977E-05;4,49329E-05;4,37308E-05;4,26346E-05;4,4201E-05;4,4201E-05;4,74289E-05;4,36644E-05;4,4244E-05;4,30467E-05
885;4,60183E-05;4,35982E-05;4,39068E-05;4,37547E-05;4,7283E-05;4,39934E-05;4,4977E-05;4,49329E-05;4,37308E-05;4,26346E-05;4,4201E-05;4,4201E-05;4,74289E-05;4,36644E-05;4,4244E-05;4,30467E-05
886;4,60183E-05;4,35982E-05;4,39068E-05;4,37547E-05;4,7283E-05;4,39934E-05;4,4977E-05;4,49329E-05;4,37308E-05;4,26346E-05;4,4201E-05;4,4201E-05;4,74289E-05;4,36644E-05;4,4244E-05;4,30467E-05
887;4,60183E-05;4,35982E-05;4,39068E-05;4,37547E-05;4,7283E-05;4,39934E-05;4,4977E-05;4,49329E-05;4,37308E-05;4,26346E-05;4,4201E-05;4,4201E-05;4,74289E-05;4,36644E-05;4,4244E-05;4,30467E-05
888;4,8892E-05;4,63205E-05;4,66484E-05;4,64868E-05;5,02359E-05;4,67405E-05;4,77856E-05;4,77387E-05;4,64615E-05;4,25666E-05;4,69611E-05;4,69611E-05;5,03909E-05;4,63908E-05;4,70067E-05;4,57345E-05
889;4,8892E-05;4,63205E-05;4,66484E-05;4,64868E-05;5,02359E-05;4,67405E-05;4,77856E-05;4,77387E-05;4,64615E-05;4,25666E-05;4,69611E-05;4,69611E-05;5,03909E-05;4,63908E-05;4,70067E-05;4,57345E-05
890;4,8892E-05;4,63205E-05;4,66484E-05;4,64868E-05;5,02359E-05;4,67405E-05;4,77856E-05;4,77387E-05;4,64615E-05;4,25666E-05;4,69611E-05;4,69611E-05;5,03909E-05;4,63908E-05;4,70067E-05;4,57345E-05
891;4,8892E-05;4,63205E-05;4,66484E-05;4,64868E-05;5,02359E-05;4,67405E-05;4,77856E-05;4,77387E-05;4,64615E-05;4,25666E-05;4,69611E-05;4,69611E-05;5,03909E-05;4,63908E-05;4,70067E-05;4,57345E-05
892;4,62668E-05;4,38336E-05;4,41438E-05;4,3991E-05;4,75384E-05;4,4231E-05;4,52199E-05;4,51755E-05;4,3967E-05;4,19957E-05;4,44397E-05;4,44397E-05;4,7685E-05;4,39001E-05;4,44829E-05;4,32791E-05
893;4,62668E-05;4,38336E-05;4,41438E-05;4,3991E-05;4,75384E-05;4,4231E-05;4,52199E-05;4,51755E-05;4,3967E-05;4,19957E-05;4,44397E-05;4,44397E-05;4,7685E-05;4,39001E-05;4,44829E-05;4,32791E-05
894;4,62668E-05;4,38336E-05;4,41438E-05;4,3991E-05;4,75384E-05;4,4231E-05;4,52199E-05;4,51755E-05;4,3967E-05;4,19957E-05;4,44397E-05;4,44397E-05;4,7685E-05;4,39001E-05;4,44829E-05;4,32791E-05
895;4,62668E-05;4,38336E-05;4,41438E-05;4,3991E-05;4,75384E-05;4,4231E-05;4,52199E-05;4,51755E-05;4,3967E-05;4,19957E-05;4,44397E-05;4,44397E-05;4,7685E-05;4,39001E-05;4,44829E-05;4,32791E-05
896;4,47288E-05;4,23767E-05;4,26766E-05;4,25288E-05;4,59581E-05;4,27608E-05;4,37168E-05;4,36739E-05;4,25056E-05;4,14138E-05;4,29626E-05;4,29626E-05;4,60998E-05;4,2441E-05;4,30043E-05;4,18407E-05
